tract2010,AGENCY,APPLIANCE,ATF,Abandoned Vehicle,Adopt-A-Basket,Advocate - Levy,Advocate - Lien,Advocate-Business Tax,Advocate-Commercial Exemptions,Advocate-Foreclosure,Advocate-Personal Exemptions,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Animal-Abuse,Appliance,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Borough Office,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building Marshals office,Building/Use,Bus Stop Shelter Complaint,Bus Stop Shelter Placement,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Construction Lead Dust,Construction Safety Enforcement,Consumer Complaint,Cooling Tower,Cranes and Derricks,Curb Condition,DEP Sidewalk Condition,DEP Street Condition,DOF Property - Payment Issue,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,DRIE,DSNY Spillage,Damaged Tree,Day Care,Dead/Dying Tree,Dept of Investigations,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Dispatched Taxi Complaint,Dispatched Taxi Compliment,Drinking,Drinking Water,Drug Activity,ELECTRIC,ELEVATOR,Electric,Electrical,Electronics Waste,Electronics Waste Appointment,Elevator,Emergency Response Team (ERT),Employee Behavior,Executive Inspections,FATF,FCST,FHV Licensee Complaint,FLOORING/STAIRS,Facades,Ferry Complaint,Ferry Inquiry,Ferry Permit,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Foam Ban Enforcement,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General,General Construction/Plumbing,Graffiti,Green Taxi Complaint,Green Taxi Report,HEAT/HOT WATER,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homebound Evacuation 4,Homeless Encampment,Homeless Person Assistance,Illegal Animal - Sold/Kept,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Injured Wildlife,Interior Demo,Internal Code,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Litter Basket / Request,Lost Property,MSOTHER,Maintenance or Facility,Miscellaneous Categories,Missed Collection,Missed Collection (All Materials),Mobile Food Vendor,Mold,Mosquitoes,Municipal Parking Facility,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Outside Building,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Peeling Paint,Pet Shop,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Quality of Life,Radioactive Material,Rangehood,Recycling Enforcement,Request Changes - A.S.P.,Request Large Bulky Item Collection,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SRDE,Safety,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Single Occupancy Bathroom,Smoking,Snow,Snow Removal,Special Enforcement,Special Natural Area District (SNAD),Special Operations,Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sustainability Enforcement,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Compliment,Taxi Licensee Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unlicensed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Condition,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Leak,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,ZSYSTEST,ZTESTINT
36005002702,0,32,0,6,0,0,0,0,0,0,0,0,39,0,0,24,0,2,0,0,0,1,66,3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,13,0,0,2,0,0,2,0,50,0,1,0,22,0,1,0,3,2,20,36,0,0,0,1,0,9,47,4,0,3,0,0,42,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,7,4,8,2,0,0,39,0,2,4,26,0,0,463,0,4,0,0,0,0,0,0,3,9,0,0,0,0,45,0,6,2,3,0,0,0,0,5,0,0,0,1,0,0,4,0,0,22,0,0,1,0,6,30,8,0,0,0,1050,97,62,9,6,0,0,1,0,1,0,9,75,100,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,28,1,23,0,13,0,0,29,0,0,0,15,25,0,9,4,0,0,0,1,0,0,0,0,0,60,1,6,2,11,0,0,0,0,0,3,0,0,0,0,5,0,0,0,118,0,0,0,18,1,0,0,0,0,2,0,87,2,0,0,63,0,0,0,0
36005002800,0,41,0,17,0,0,0,0,0,0,0,9,9,0,2,4,0,3,2,0,0,0,125,2,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,15,166,0,1,3,0,0,1,0,62,1,10,0,8,0,1,0,0,6,52,13,0,1,0,1,1,3,67,6,0,1,0,0,168,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,5,16,1,0,0,54,0,0,30,21,0,0,965,1,1,0,11,0,0,0,0,0,5,0,0,0,0,240,0,6,4,1,0,0,0,0,11,0,0,0,2,0,0,16,0,0,4,0,0,0,0,1,106,13,0,0,137,201,129,55,5,0,3,0,1,0,0,0,5,141,180,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,51,0,11,0,0,23,2,15,0,38,16,0,2,5,0,0,0,0,1,0,0,0,4,73,269,9,1,6,4,0,0,0,0,7,0,0,1,0,26,42,0,0,169,0,0,0,7,6,3,1,0,1,0,8,99,1,0,7,62,0,0,0,0
36005003100,0,13,0,5,0,0,0,0,0,0,0,5,3,0,0,4,0,0,5,0,0,0,107,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,13,0,0,4,0,0,1,0,53,0,1,0,6,2,1,0,0,10,41,25,0,0,0,0,0,0,43,0,0,2,0,0,8,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,1,3,0,0,1,23,0,0,18,38,0,0,932,0,3,0,0,0,0,0,0,0,15,0,0,0,0,148,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0,30,16,0,0,0,282,130,15,5,4,1,0,0,0,0,0,5,55,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0,18,0,1,24,0,5,0,6,18,0,0,5,0,0,0,0,6,0,0,0,1,43,20,4,2,11,6,0,0,0,0,6,0,0,1,0,4,11,0,0,203,0,0,0,0,2,0,0,0,3,1,0,29,3,0,0,115,0,0,0,0
36005003300,0,29,0,3,0,0,0,0,0,0,0,5,11,0,1,1,0,0,4,0,0,0,85,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,15,0,0,7,0,0,0,0,68,1,1,0,7,1,1,0,0,12,66,31,0,0,0,1,0,2,55,3,0,8,0,0,60,6,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,43,0,1,38,17,0,0,410,0,3,0,0,0,0,0,0,3,4,0,0,0,0,100,3,4,2,2,0,0,0,2,3,0,0,0,3,0,0,6,2,0,21,0,1,0,0,2,27,1,0,0,17,451,102,47,5,0,1,0,5,0,1,0,12,130,96,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,40,0,48,7,10,0,0,46,2,2,0,12,48,0,1,1,0,0,0,0,0,0,0,0,0,29,56,6,0,13,2,0,0,0,0,1,0,0,0,0,4,11,0,0,109,2,1,0,0,8,0,0,0,0,0,1,91,2,0,0,79,0,0,0,0
36005003500,0,19,0,3,0,0,0,0,0,0,0,6,28,0,0,3,0,0,5,0,0,0,219,3,4,0,0,0,0,0,0,36,4,0,0,0,0,0,0,10,15,0,0,2,0,0,0,0,75,0,5,0,13,0,4,0,0,13,35,46,0,0,0,3,0,10,57,0,0,1,0,0,26,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,5,3,1,0,0,56,0,2,30,34,0,0,503,0,3,0,0,0,0,0,0,4,6,0,0,0,1,133,2,2,3,3,0,0,0,0,10,0,0,0,2,0,0,10,4,0,20,0,0,0,0,3,21,69,0,0,11,500,265,122,8,1,0,0,6,0,2,0,6,73,67,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,55,0,15,0,0,53,0,12,0,15,20,0,1,7,0,0,0,0,0,0,0,0,2,103,17,5,3,8,1,0,0,0,0,2,0,0,0,0,1,1,0,0,137,0,0,0,1,12,1,0,0,3,0,2,58,7,0,1,93,1,0,0,0
36005003700,0,4,0,1,0,0,0,0,0,0,0,2,1,0,5,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,0,0,4,0,0,0,0,0,5,2,0,0,0,1,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,4,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,2,1,0,0,12,71,15,3,1,0,0,0,0,0,0,0,4,14,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,6,1,0,0,8,0,0,0,0
36005003800,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,122,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,10,0,0,0,6,0,0,1,0,12,0,0,0,4,0,0,0,0,47,96,31,0,0,0,0,0,1,5,0,0,2,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,1,356,13,9,4,0,0,0,1,0,0,0,5,4,18,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,19,1,7,1,3,0,0,35,0,0,0,7,5,0,0,2,0,0,0,0,0,0,0,0,0,18,39,5,0,2,2,0,0,0,0,1,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,1,0,4,0,0,0,5,0,2,24,0,0,0,0
36005003900,0,64,0,17,1,0,0,0,0,0,0,10,19,0,5,2,0,2,0,0,2,0,168,11,2,0,0,5,4,0,4,32,0,2,0,0,0,0,0,4,34,0,0,10,0,0,0,0,162,0,5,0,26,1,0,0,1,14,46,114,0,0,0,6,0,5,156,0,0,7,0,0,9,3,0,1,0,0,0,123,1,0,0,0,0,0,0,0,0,21,4,7,1,0,0,68,0,0,42,113,0,0,657,0,4,0,0,0,0,0,0,30,19,0,11,0,1,159,9,4,1,1,0,0,0,0,13,0,0,0,30,0,0,17,1,3,63,1,1,2,0,11,56,86,1,6,10,464,121,59,39,4,1,0,7,0,6,0,15,290,308,0,0,0,0,17,0,1,0,0,0,0,2,0,0,0,0,76,0,65,3,44,0,0,83,0,28,0,27,52,0,2,3,0,0,0,0,11,0,0,0,0,96,4,5,1,9,3,1,4,0,0,11,0,0,0,0,0,0,0,0,231,1,0,0,0,4,1,2,0,2,18,2,161,7,0,6,107,0,0,0,0
36005004001,0,16,0,2,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,0,0,185,1,2,0,0,0,0,0,1,19,0,0,0,1,0,0,0,1,2,0,0,5,0,0,5,0,12,0,2,0,20,0,4,0,0,17,31,16,0,0,0,0,0,2,7,0,0,1,0,0,0,3,0,2,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,23,3,0,0,200,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,10,1,0,1,0,5,12,0,0,0,3,60,21,9,0,0,0,0,1,0,0,0,23,34,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,0,21,5,2,0,0,33,0,7,0,27,16,0,0,4,0,0,0,0,0,0,0,0,1,49,83,3,3,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,14,0,0,0,0,1,1,0,0,0,0,0,9,4,0,0,8,0,0,0,0
36005004100,0,42,0,3,0,0,0,0,0,0,0,5,37,0,1,6,0,3,1,0,0,0,110,4,1,0,0,0,1,0,6,24,1,0,0,0,0,0,0,16,9,0,0,2,0,0,0,0,48,0,1,0,13,1,2,0,0,17,27,56,0,0,0,0,0,3,55,3,0,4,0,0,43,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,39,0,0,50,42,0,0,488,0,5,0,0,0,0,0,0,4,11,0,1,0,1,126,4,5,1,3,0,0,0,1,11,0,0,1,9,0,0,5,0,0,63,0,1,0,0,4,51,63,0,4,11,968,124,18,7,1,4,0,7,0,1,0,19,75,89,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,68,0,40,13,18,0,0,51,0,9,3,35,63,0,4,6,0,0,0,0,1,0,0,0,2,51,3,3,0,6,8,0,1,0,0,5,0,0,0,0,2,0,0,0,112,0,0,0,0,4,0,0,0,2,3,0,43,7,0,7,66,0,0,0,0
36005004200,0,15,0,3,0,0,0,0,0,0,0,8,16,0,1,2,0,3,0,0,0,0,100,1,3,0,0,0,0,0,0,1,9,1,0,0,0,0,0,4,46,0,0,4,0,0,3,0,60,0,5,0,17,2,2,0,0,11,11,22,0,0,0,0,0,4,20,3,0,3,0,0,83,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,1,7,2,0,0,21,0,0,24,14,0,0,302,0,2,0,32,0,0,0,0,10,15,0,0,0,0,117,2,11,3,1,0,0,0,2,10,0,0,0,1,0,0,4,1,0,2,3,5,1,0,0,47,5,0,1,2,835,48,9,5,3,0,0,0,0,0,0,2,36,160,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,32,1,55,2,1,0,0,12,0,8,2,42,27,0,2,4,0,0,0,0,1,0,0,0,6,194,198,6,14,6,0,1,1,0,0,5,0,0,0,0,7,39,0,0,106,3,0,0,16,1,3,1,0,0,6,0,28,5,0,7,50,0,0,0,0
36005004300,0,50,0,1,0,0,0,0,0,0,0,9,15,0,1,4,0,7,2,1,0,0,201,5,2,0,0,0,7,0,4,22,1,1,0,0,0,0,0,9,84,0,0,3,0,0,2,0,112,0,1,0,31,12,8,1,0,4,34,92,0,0,0,4,0,15,90,6,0,1,0,0,164,1,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,38,10,16,2,0,0,60,0,0,46,115,0,0,749,0,0,0,0,0,0,0,0,15,38,0,1,0,0,166,1,6,4,2,0,0,0,0,9,0,0,0,7,0,0,7,4,0,79,2,1,0,0,4,39,34,0,1,0,769,438,48,12,9,3,0,9,0,4,0,21,164,129,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,66,0,51,2,17,0,0,98,0,20,0,50,30,0,3,4,0,0,0,0,3,0,0,0,6,102,8,11,3,14,2,0,0,0,1,7,0,0,1,0,0,3,0,0,185,1,0,0,5,0,0,1,0,0,3,1,101,2,0,2,214,0,0,0,0
36005004400,0,5,0,3,0,0,0,0,0,0,0,5,12,0,1,4,0,1,1,1,0,0,168,1,1,0,0,0,0,0,4,8,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,3,0,0,0,17,2,6,0,0,9,18,15,0,0,0,0,0,3,5,0,0,4,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,8,7,2,0,0,3,0,0,15,11,0,0,54,0,4,0,2,0,0,0,0,0,4,0,0,0,0,74,1,8,1,1,0,0,0,1,9,0,0,0,0,0,0,6,0,0,0,0,3,1,0,4,27,18,0,0,3,354,37,13,1,1,0,0,1,0,0,0,6,6,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,30,0,0,0,24,30,0,1,1,0,0,0,0,0,0,0,0,2,99,218,4,1,5,0,1,0,0,0,4,0,0,0,0,1,46,0,0,18,0,0,1,2,0,0,0,0,0,2,2,10,2,0,2,79,0,0,0,0
36005004600,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,19,1,1,0,0,0,0,0,3,12,1,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,19,0,0,0,8,0,1,0,0,9,50,4,0,0,0,1,0,0,4,0,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,5,1,0,0,14,0,0,6,9,0,0,49,0,0,0,16,0,0,0,0,0,1,0,0,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,0,1,128,25,4,1,0,0,0,1,0,1,0,1,14,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,2,0,0,7,0,0,0,8,12,0,1,2,0,0,0,3,1,0,0,0,3,46,22,1,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,26,1,0,0,0,0,0,0,0,0,1,0,13,3,0,0,28,0,0,0,0
36005004800,0,47,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,154,2,1,0,0,6,19,0,1,51,0,0,0,0,0,0,0,0,38,0,0,2,0,0,0,0,158,1,7,0,8,0,7,0,0,15,8,32,0,0,0,2,0,5,153,0,0,10,0,0,13,1,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,20,6,12,2,0,0,109,0,1,23,52,0,0,637,0,0,0,7,0,0,0,0,3,3,0,0,0,0,119,0,3,1,0,0,0,0,2,9,0,0,0,1,0,0,9,3,0,4,3,0,0,0,5,22,18,0,0,0,356,181,82,4,1,2,0,1,0,0,0,3,277,181,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,65,4,36,0,0,18,0,2,0,18,19,0,5,1,0,0,0,0,1,0,0,0,0,81,104,2,3,0,0,1,0,0,0,0,0,0,0,0,2,42,0,0,300,1,0,0,1,1,0,2,0,0,16,2,177,6,0,2,122,0,0,0,0
36005005001,0,75,0,8,0,0,0,0,0,0,0,1,21,0,0,25,0,0,0,0,0,0,379,21,3,0,0,0,0,0,2,78,0,0,0,0,0,0,0,0,4,0,0,11,0,0,2,0,286,0,1,0,10,0,1,0,1,4,37,91,0,0,0,5,0,337,225,16,0,23,0,0,78,3,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,98,0,1,30,18,0,0,3637,0,3,0,0,0,0,0,0,2,2,0,1,0,2,208,0,9,5,6,0,0,0,0,4,0,0,0,1,0,0,0,2,0,9,0,0,0,0,2,22,62,0,1,1,837,269,67,693,1,7,0,4,0,0,0,6,295,241,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,64,0,65,2,56,0,4,16,0,0,0,23,15,0,14,9,0,0,0,0,5,0,0,0,0,48,84,2,0,0,0,0,0,0,0,4,0,0,0,0,1,14,0,0,990,1,0,0,5,11,1,0,0,0,1,0,202,13,0,0,98,1,0,0,0
36005005002,0,79,0,1,0,0,0,0,0,0,0,4,23,0,0,1,0,4,1,0,0,1,89,3,3,0,0,4,19,0,3,54,0,0,0,0,0,0,1,9,29,0,0,4,0,0,3,0,171,0,8,0,11,1,4,0,0,3,14,56,0,0,0,7,0,9,69,0,0,9,0,0,26,4,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,21,5,2,0,0,0,92,0,0,35,52,0,0,844,1,1,0,0,0,0,0,0,7,9,0,0,0,0,98,1,1,3,2,0,0,0,1,10,0,0,0,6,0,0,0,1,0,6,2,0,0,0,8,20,94,0,0,0,543,156,45,18,4,1,0,12,0,2,0,7,272,247,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,31,0,63,2,41,0,0,22,1,0,0,46,14,0,5,1,0,0,0,0,0,0,0,0,0,79,104,5,2,9,2,0,0,0,1,4,0,0,0,0,1,79,0,0,350,0,0,0,8,9,0,0,0,1,31,1,156,8,0,0,137,0,0,0,0
36005005100,0,7,0,11,0,0,0,0,0,0,0,26,9,0,1,2,0,1,3,0,0,1,174,3,0,0,0,10,20,0,1,17,1,1,0,0,0,0,0,29,91,0,1,7,0,0,1,0,9,0,0,0,8,7,2,0,0,22,57,42,0,0,0,1,1,10,6,1,0,0,0,0,17,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,3,29,5,0,0,12,0,0,50,92,0,0,110,0,7,0,30,0,0,0,0,33,76,0,0,0,0,183,0,8,5,7,0,0,0,2,14,0,0,2,13,1,0,20,0,2,21,2,2,0,1,10,107,50,1,0,5,695,102,22,9,6,0,0,11,0,4,0,2,16,17,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,10,0,46,0,11,0,0,65,1,4,0,63,26,0,1,3,0,1,0,0,10,0,0,0,2,211,15,15,8,25,7,0,1,0,0,29,0,0,2,0,57,19,0,0,40,0,0,0,1,0,0,2,0,0,14,3,10,3,0,4,235,0,0,0,0
36005005200,0,38,0,5,0,0,0,0,0,0,0,4,6,0,0,0,0,4,1,0,0,0,280,0,0,0,7,1,2,1,0,14,0,0,0,0,0,0,0,0,16,0,1,2,0,0,4,0,44,12,0,0,16,3,7,0,0,2,35,32,0,0,0,2,0,0,51,0,0,0,0,0,4,2,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,29,0,0,10,35,0,0,225,0,1,0,0,0,0,0,0,7,10,0,0,0,1,146,2,3,1,2,0,0,0,0,5,0,0,0,2,0,0,8,0,0,3,0,0,0,0,1,7,61,0,0,0,328,40,20,5,3,0,0,11,0,0,0,5,84,63,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,9,2,7,0,0,56,1,6,0,84,27,0,0,4,0,0,0,0,2,0,0,0,1,101,126,7,4,1,0,0,0,0,0,1,0,0,0,0,20,47,0,0,110,2,0,0,0,3,6,0,0,0,0,6,50,8,0,0,71,0,0,0,0
36005005300,0,140,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,2,0,0,2,0,61,0,14,0,0,1,0,0,0,0,3,4,0,0,0,0,1,1,29,12,0,1,0,0,232,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,1,7,1,0,0,60,0,1,7,1,0,0,160,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,4,16,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,18,0,0,0,1,364,15,1,1,0,0,0,0,0,0,0,0,154,191,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,9,0,0,2,0,4,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,2,0,0,0,0,0,4,0,0,1,0,2,0,0,0,264,0,0,0,4,1,0,0,0,0,1,0,78,0,0,7,19,0,0,0,0
36005005400,0,48,0,7,0,0,0,0,0,0,0,10,9,1,0,2,0,2,1,0,0,0,527,4,7,0,0,4,8,0,1,92,0,0,0,0,0,0,0,0,19,0,0,29,0,0,9,0,117,0,10,0,22,2,8,0,1,21,39,62,0,0,0,4,1,3,90,3,0,6,0,0,32,1,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,5,2,7,1,0,0,94,0,1,56,74,0,0,830,0,6,0,0,0,0,0,0,0,11,0,3,1,0,198,5,3,1,4,0,0,0,1,15,0,0,0,5,0,0,0,3,0,37,2,0,0,0,4,21,14,0,5,0,340,77,49,14,2,4,0,2,0,0,0,23,241,216,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,108,0,34,5,41,0,3,60,0,7,0,69,35,0,6,3,0,0,1,0,3,0,0,0,1,43,11,5,3,7,0,1,2,0,0,3,0,0,0,0,1,0,0,0,298,2,0,0,9,11,0,0,0,0,33,0,135,13,0,2,140,0,0,0,0
36005005600,0,23,0,1,0,0,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0,244,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,24,0,0,8,0,0,1,0,29,0,0,0,23,0,4,0,0,6,18,27,0,0,0,2,0,2,58,1,0,2,0,0,3,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,22,0,0,19,21,0,0,373,0,0,0,0,0,0,0,0,2,3,0,0,0,0,94,4,3,4,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,17,2,0,0,2,604,53,31,4,0,2,0,4,0,0,0,10,79,58,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,17,0,32,7,8,0,0,20,0,2,0,48,34,0,2,0,0,0,0,0,1,0,0,0,0,53,31,4,0,4,0,5,12,0,0,1,0,0,0,0,1,1,0,0,147,1,0,0,0,1,0,0,0,0,0,0,51,2,0,3,145,0,0,0,0
36005005902,0,12,0,2,0,0,0,0,0,0,0,9,6,0,5,2,0,2,5,0,0,0,19,2,0,0,0,0,3,0,1,19,6,0,0,0,0,0,0,16,31,0,0,3,0,0,0,0,84,0,3,0,11,3,6,0,0,11,3,16,0,0,0,0,0,0,49,7,0,3,0,0,68,5,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,9,5,9,0,0,0,77,0,0,52,13,0,0,1671,0,0,0,0,0,0,0,0,4,28,0,0,0,0,235,3,5,0,2,0,0,0,1,4,0,0,0,0,2,0,5,1,0,0,0,0,0,0,15,60,6,8,1,4,215,71,27,4,2,2,0,2,0,1,0,1,113,93,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,55,0,15,0,0,32,1,0,0,17,5,0,4,5,0,0,0,0,1,0,0,0,0,34,0,5,2,8,5,0,0,0,0,14,0,0,1,0,5,1,0,0,128,0,0,0,2,2,0,0,0,0,2,2,144,1,0,0,31,0,0,0,0
36005006000,0,4,0,3,0,0,0,0,0,0,0,4,9,0,0,1,0,1,3,0,0,0,80,0,0,0,0,0,0,0,2,9,1,4,0,0,0,0,0,3,9,0,0,0,0,0,0,0,38,0,4,0,8,0,4,0,0,12,19,35,0,0,0,0,0,2,17,0,0,0,0,0,23,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,1,9,2,0,0,9,0,1,9,26,0,0,129,0,2,0,23,0,0,0,0,2,14,0,0,0,0,316,1,0,1,0,0,0,0,0,5,0,0,0,3,0,0,5,0,0,42,0,0,0,0,2,8,10,0,2,3,351,122,32,1,0,0,0,6,0,0,0,3,38,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,23,2,9,0,0,28,0,4,0,33,12,0,2,4,0,0,0,0,0,0,0,0,0,160,22,7,3,8,4,13,22,0,0,6,0,0,0,0,14,4,0,0,49,0,0,0,3,3,0,0,0,3,2,0,13,6,0,0,125,0,0,0,0
