tract2010,Add A Bin,Add A Can,Add A Can CANCELLATION,Add A Cart,Add A Cart CANCELLATION,Air Pollution,Amenity New,Amenity Repair,Ashby Highrise Concern,Automated Recycling for Business NEW,Bandit Sign,Boarding Homes,Bridge and Barricade,Building Break In,Building or Sign Code,City Engineer,Clean Pavilion or Restroom,Complaint Form Request,Container Placement,Container Problem,Court Surface Repair,Crisis Cleanup,Dangerous Commercial Building,Dead Animal Collection,Disaster Preparedness Guide Request,Disaster Recovery Escalation,Drainage,Drainage System Violation,Drinking Water Public Notice,Dugout Repair,Dumpster Complaint,Dumpster Permit,Electrical Hazard,Environmental Health Escalation,Eviction Notice,Fence Repair,Fire Code Complaint,Fire Hydrant,Flashing School Beacon,Flooding,Fountain Repair,Fountain Repair Urgent,Fuel Island,Graffiti - ATT Telephone Equipment,Graffiti - CenterPoint Electrical Equipm,Graffiti - City Bridge,Graffiti - City Park,Graffiti - City Property,Graffiti - City Street/Curb,Graffiti - City Water Fixture,Graffiti - Harris County Flood Control P,Graffiti - Harris County Toll Road,Graffiti - METRO Bus/Rail,Graffiti - Railroad Fixture,Graffiti - School District Property,Graffiti - TXDoT Highway,Graffiti - Traffic Signal/Sign,Graffiti Private or Commercial Property,Health Code,Heavy Trash Violation,Hole in Unpaved Ground,House Move Route,Icing Bridge,Icing Roadway,Identify Numbered Address,Junk Motor Vehicle,Language Interpretation,Liaison Note,Lighting,Litter Esplanade Median,Litter Park,Major Water Leak,MayorSidewalk,Medical Evacuation,Minimum Standards,Minor Water Leak,Miss Complaint,Missed Garbage Pickup,Missed Heavy Trash Pickup,Missed Recycling Pickup,Missed Yard Waste Pickup,Mow Esplanade or Median,Mow Park,Multi-Resident Facility,MultiFamily Habitability Violation,Neighborhood Clean up,Neighborhoods Escalation,New CIP Request,New Move In Service,New Resident Container,New Resident in Private Development,Non Residential Collection CANCEL,Non Residential Collection Service NEW,Nuisance On Property,Nuisance on Commercial Property,Order Bag Tags,PWE CIP Project,PWE Escalation,Paint Stripes,Park Facilities Escalation,Park Forestry Escalation,Park Greenspace Escalation,Parking Escalation,Parking Lot Pothole,Parking Meter,Parking Violation,Pest Control,Playground or Court Equipment,Pool Fence,Pool Water Quality Control,Poor Drainage,Portacan Problem,Post Replace or Install,Pothole,Property Damage,Recycle Bin/Cart Retrieve,Recycle Program Start Up,Recycling Cart Repair or Replace,Recycling Participation NEW,Restoration Due To Utility Work,SPARK Park,SWM Escalation,Severe Storm Tree Removal,Sewer Manhole,Sewer Wastewater,Sidewalk Repair,Soccer Goal,Speed Cushion Repair,Spilled Debris,Sprinkler Repair,Storm Damage,Storm Debris Collection,Street Condition,Street Hazard,Subpoena,TPIA,Traffic Applications,Traffic Bridge/Freeway Lighting,Traffic General,Traffic Markings,Traffic School Zones,Traffic Signal Maintenance,Traffic Signals,Traffic Signs,Trail Repair,Trash Can New,Trash Dumping or Illegal Dumpsite,Tree Code Violation,Tree Planting,Tree Removal,Tree Stump Grinding,Tree Trim,Unclassified 311 Web Request,Unregulated Boarding House,Unregulated Residential Facility,Vehicle for Hire Complaint,Vital Statistics Escalation,Water Leak,Water Main Valve,Water Playground Repair,Water Quality,Water Service,Water or Ground Pollution
48201454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48201454100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48201454200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201454301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,1,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,2,16,0,0,0,0,0,0,0,30,15,0,0,1,1,3,3,4,97,63,16,0,0,2,0,0,0,0,1,2,0,0,0,0,50,6,0,7,25,0
48201454302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201454400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,1,10,0,0,9,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,6,10,0,0,0,3,0,1,0,89,56,13,2,0,1,0,0,0,0,0,2,0,2,0,0,32,6,0,3,11,3
48201454501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201454502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201454600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48201454700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201455200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201510100,0,5,5,0,1,10,5,14,0,0,5,0,7,0,77,22,1,0,4,139,3,1,3,42,0,0,74,4,0,0,0,0,1,0,0,1,0,22,7,4,7,0,7,0,1,1,4,1,1,0,0,0,0,1,0,1,1,5,5,40,1,0,2,1,1,13,0,1,7,1,2,1,1,0,5,1,0,255,70,146,16,1,6,0,5,0,0,6,6,150,0,1,8,210,0,0,46,4,0,1,0,0,0,2,214,110,1,4,0,0,1,0,1,56,1,6,0,46,149,21,0,50,2,16,175,0,0,0,6,2,0,10,75,144,3,0,1,34,10,13,1,80,24,132,3,0,63,0,0,18,1,35,54,0,0,1,0,183,34,0,6,73,0
48201510200,1,8,2,0,0,13,2,5,0,0,41,0,12,1,64,18,0,0,1,97,2,1,3,59,0,0,73,3,0,0,10,0,0,0,0,3,6,77,13,4,4,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,43,6,22,1,0,4,2,0,6,0,0,14,4,16,2,0,0,2,7,0,174,56,162,31,5,5,0,3,0,0,9,1,78,0,0,2,147,1,0,52,5,0,0,0,0,0,1,21,107,0,4,0,0,3,0,1,55,0,4,0,59,81,27,0,41,2,11,161,0,0,0,3,10,0,4,116,171,0,0,3,26,20,20,3,170,80,178,3,2,47,2,0,30,1,38,71,0,1,0,0,313,40,0,19,179,2
48201510300,2,14,7,0,0,10,3,4,1,0,39,0,13,0,122,44,0,0,0,202,0,5,0,66,1,0,106,3,0,2,4,0,0,0,0,1,1,28,29,16,7,2,0,1,0,5,4,0,0,0,0,0,0,0,0,7,4,20,3,35,2,1,1,0,1,8,0,0,7,1,13,3,0,0,0,6,0,372,226,461,76,2,4,0,2,0,0,6,6,83,0,1,5,116,1,0,51,3,0,0,2,0,0,0,1,109,3,5,0,0,2,1,0,30,2,6,0,158,100,24,0,68,1,12,300,0,0,0,5,5,0,45,89,234,0,0,4,49,18,21,7,59,31,135,7,1,28,11,0,71,1,84,50,1,0,0,0,208,34,0,22,79,3
48201510400,0,23,6,0,0,5,1,1,0,0,29,0,1,0,72,67,0,0,0,137,0,3,1,42,0,0,89,1,0,0,13,0,0,0,0,0,0,13,16,8,3,3,0,3,1,3,1,0,0,0,0,0,0,0,0,1,1,9,5,23,0,0,0,1,0,8,0,0,0,4,3,0,0,0,1,0,0,337,132,194,62,1,1,0,2,0,0,5,2,58,1,2,25,80,3,0,26,0,0,0,0,0,0,0,0,127,0,2,0,0,2,0,4,16,0,2,0,103,67,19,0,59,2,2,106,0,0,0,4,1,0,6,42,108,0,0,1,15,13,10,2,23,14,108,1,1,15,6,0,41,3,59,32,0,0,0,0,129,23,0,18,51,0
48201510500,0,14,6,1,2,5,4,3,0,0,31,0,3,0,80,82,0,0,7,128,1,0,0,57,0,0,140,5,0,0,1,0,0,0,0,1,1,39,7,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,7,8,22,0,0,1,0,0,5,0,0,9,0,17,0,0,0,4,0,0,246,129,131,23,2,6,0,4,0,0,5,12,144,1,0,3,79,0,0,45,3,0,0,0,0,0,0,0,98,2,1,0,0,1,0,2,13,0,7,0,63,145,30,0,68,1,3,109,0,0,0,5,0,0,6,47,96,0,0,0,8,17,6,3,77,45,110,2,0,26,3,0,40,5,34,48,1,1,0,0,195,38,0,48,129,1
48201510600,2,9,6,0,1,6,2,3,0,0,15,0,4,0,106,83,0,0,2,183,0,8,5,89,0,0,279,8,0,0,19,0,0,0,0,2,7,44,8,33,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,12,7,75,0,0,0,0,0,16,0,0,2,11,5,0,0,0,3,3,0,447,109,435,27,0,4,0,3,0,0,2,12,225,2,2,13,253,12,0,65,4,0,0,0,0,0,0,22,303,3,1,0,0,0,0,1,62,1,17,0,68,204,19,0,61,2,18,148,0,0,0,4,1,0,34,82,176,3,0,6,14,16,18,0,88,47,412,0,0,89,3,0,17,3,39,146,0,1,0,0,349,52,0,31,156,1
48201510700,1,5,5,0,1,3,1,5,0,0,7,0,4,0,42,27,0,0,3,150,2,1,1,46,1,0,84,2,0,0,11,0,0,0,0,0,1,24,1,6,2,6,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5,7,24,4,0,0,0,0,4,0,0,10,3,5,2,0,0,0,3,0,227,67,224,35,0,4,0,5,0,0,5,1,52,0,0,4,76,2,0,32,5,0,0,0,0,0,1,20,102,0,1,0,0,1,0,1,55,0,12,0,39,56,16,0,41,1,1,137,0,0,0,6,0,0,18,80,166,0,0,0,3,18,12,1,108,42,161,0,2,15,2,1,16,0,34,26,0,0,0,0,232,31,1,8,74,1
48201510800,0,30,8,0,1,12,3,30,0,0,8,0,3,0,104,73,5,0,1,259,0,2,2,94,0,0,248,5,0,0,34,0,0,0,0,1,5,48,25,6,28,9,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,4,5,37,5,0,1,0,0,0,0,0,28,4,13,8,0,0,0,12,0,430,110,445,89,5,20,0,3,0,0,3,21,147,1,2,4,117,8,2,77,10,0,0,1,0,0,2,25,228,3,6,0,0,6,3,2,74,4,22,0,106,147,72,0,74,2,12,241,1,0,0,12,3,0,15,160,208,0,0,5,25,39,13,6,203,84,271,4,2,21,2,1,47,1,64,68,0,0,1,0,535,64,2,22,174,1
48201510900,3,14,10,1,0,103,6,4,0,0,19,0,9,0,140,69,0,0,2,217,0,4,0,96,0,0,288,9,1,0,4,0,0,0,1,0,1,116,4,22,2,1,0,0,1,3,0,0,0,0,0,0,0,2,0,2,4,16,4,96,0,0,0,1,0,11,0,0,10,4,10,2,0,0,6,1,0,296,127,254,46,11,9,0,4,0,0,10,14,329,2,0,4,271,3,0,44,5,0,1,0,1,0,0,2,305,1,1,0,0,0,3,0,43,0,16,0,93,316,29,0,60,1,13,256,1,0,0,10,1,0,36,101,212,0,0,2,36,14,18,0,247,65,288,0,0,89,2,0,27,0,51,101,0,0,0,0,371,73,0,31,227,2
48201511001,0,5,2,0,0,5,0,0,0,0,4,0,0,0,22,4,0,0,0,120,0,0,0,19,0,0,19,0,0,0,7,0,0,0,0,0,0,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,163,106,131,42,1,0,0,3,0,0,1,0,15,0,0,2,18,0,0,11,0,0,0,0,0,0,0,0,21,0,1,0,1,0,0,0,14,2,4,0,24,12,16,0,12,0,5,98,0,0,0,1,0,0,4,19,60,0,0,0,1,3,3,0,19,10,23,0,0,9,0,0,6,0,5,15,0,0,0,0,100,18,0,11,38,0
48201511002,2,12,4,0,0,30,3,4,0,0,10,0,1,0,43,16,0,0,7,111,2,2,0,19,0,0,27,2,0,0,2,0,0,0,0,0,2,58,6,11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,9,2,0,0,0,0,3,0,0,16,1,9,0,0,0,2,2,0,169,106,207,94,2,6,0,6,0,1,1,2,24,0,0,0,38,0,0,27,4,0,0,0,0,0,0,0,42,0,4,0,0,1,1,0,11,2,4,0,36,13,26,0,24,0,2,115,0,0,0,3,1,0,16,46,91,0,0,0,0,6,5,2,44,18,36,0,0,8,1,0,4,0,15,16,0,0,0,0,136,17,12,11,63,1
48201511100,1,13,10,0,2,6,0,1,0,0,8,0,3,0,45,23,0,0,3,154,0,3,2,44,1,0,94,2,0,0,4,0,1,0,0,1,5,20,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,10,50,0,0,0,0,0,9,0,0,1,3,5,0,0,0,3,0,0,114,83,156,7,1,0,0,5,0,0,4,6,166,0,1,8,84,0,0,14,1,0,0,0,0,1,0,0,83,1,0,0,0,0,0,0,33,0,12,0,45,150,6,0,35,0,3,78,0,0,0,1,0,0,14,53,70,0,0,0,5,8,8,0,37,29,49,0,0,10,1,0,12,0,10,17,0,0,0,0,126,28,0,7,56,3
48201511200,0,8,8,1,1,5,0,2,0,0,7,0,2,0,92,61,1,0,2,285,0,3,0,68,0,0,202,4,0,1,3,0,0,0,0,0,0,33,17,119,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,12,1,72,0,0,0,0,1,12,0,0,4,3,2,0,0,0,5,0,0,291,240,267,57,0,2,0,3,0,0,8,26,438,1,0,11,209,3,0,33,4,0,0,1,0,0,0,0,124,1,1,0,0,1,0,0,39,0,13,0,88,387,31,0,113,0,3,186,0,0,0,11,2,2,17,73,108,1,0,2,0,13,2,0,6,16,125,2,0,33,4,0,16,1,30,47,0,0,0,0,242,41,0,14,133,5
48201511301,1,9,4,0,0,9,0,7,0,0,38,0,0,0,93,61,2,0,1,146,0,2,6,55,0,0,125,4,0,0,11,0,0,0,0,0,1,30,12,7,0,0,0,2,2,2,0,1,1,0,0,0,1,0,1,0,3,43,11,38,0,0,0,0,1,13,0,0,5,1,20,1,0,0,3,2,0,302,187,214,45,0,3,0,3,0,0,3,9,82,0,0,12,123,4,0,19,13,0,0,0,0,0,0,0,99,2,2,0,1,0,0,1,44,0,8,0,73,89,21,0,62,4,5,125,0,0,1,4,0,0,5,79,132,0,0,2,0,21,14,4,116,36,128,1,0,27,2,1,41,4,39,32,0,0,0,0,220,45,0,9,117,1
48201511302,1,11,1,0,0,8,0,6,0,0,69,0,1,0,88,49,0,0,3,192,0,0,3,44,1,0,96,1,0,0,11,0,0,0,0,0,0,12,21,2,1,0,0,3,1,0,2,0,0,0,0,0,5,0,0,0,4,21,5,35,0,0,0,0,0,9,0,0,3,3,2,0,0,0,4,0,0,180,183,222,77,1,1,0,5,0,0,3,7,62,0,3,6,66,1,0,28,1,0,0,4,0,0,0,1,80,0,0,0,0,0,1,0,26,1,4,0,102,80,21,0,75,2,9,157,0,0,0,6,4,0,8,38,113,0,0,0,1,18,7,6,68,8,69,0,0,9,1,1,48,5,75,21,0,0,0,0,146,37,0,5,62,0
48201511400,2,9,3,0,0,1,0,2,0,0,69,0,0,0,50,10,0,0,1,153,0,0,1,56,0,0,48,1,0,0,8,0,0,0,0,0,0,8,22,0,0,0,3,3,6,3,0,1,2,0,0,0,5,0,1,0,7,41,2,28,0,0,0,0,0,6,0,0,10,1,1,2,0,0,1,0,0,169,192,356,61,3,1,0,1,0,0,1,6,41,0,0,3,66,2,0,26,0,0,0,0,0,0,0,2,52,0,3,0,0,1,0,0,10,1,1,0,40,35,13,0,33,1,3,122,0,0,0,2,0,0,9,29,71,0,0,0,0,18,4,0,47,5,51,0,0,6,1,0,12,0,30,28,0,1,0,0,100,9,0,9,32,0
48201511500,0,43,11,1,2,14,3,1,0,0,166,0,3,0,244,158,0,0,11,356,1,5,2,126,2,0,303,13,1,0,17,0,0,0,0,1,3,57,19,19,0,0,0,0,6,1,6,0,1,0,0,0,10,0,0,1,6,50,5,98,2,0,0,1,5,33,0,0,11,3,10,0,0,0,2,0,0,556,277,379,97,4,3,0,5,0,1,15,25,343,0,2,17,280,7,0,80,5,0,0,2,0,0,0,3,224,0,7,0,0,9,0,0,57,2,14,0,132,369,42,0,140,0,6,271,5,0,0,5,0,0,36,138,193,0,0,5,25,43,20,1,182,30,236,3,0,74,10,2,60,4,97,68,0,0,0,0,277,69,0,24,172,0
48201511600,0,10,3,0,1,8,1,2,0,0,147,0,2,0,62,27,0,0,1,115,0,2,2,76,0,0,132,2,0,1,5,0,0,0,0,0,1,16,28,10,7,1,0,5,29,1,3,2,4,4,0,1,10,0,0,8,20,72,17,62,1,0,0,0,1,24,0,0,7,8,3,1,0,0,3,1,0,235,101,277,29,0,9,0,3,0,0,4,4,94,0,1,6,267,7,0,17,0,0,0,0,0,1,0,1,76,2,3,0,0,0,0,0,33,1,5,0,32,94,17,0,40,0,5,109,0,0,0,3,0,0,22,33,101,0,0,3,21,15,12,1,92,11,135,0,0,57,1,0,20,0,20,34,0,0,0,0,148,46,8,15,44,1
48201520100,0,18,6,0,0,1,0,0,0,0,7,0,2,0,24,14,0,0,2,62,0,1,0,21,0,0,110,3,0,0,0,0,0,0,0,0,2,24,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0,27,0,0,1,0,0,0,0,0,1,0,0,85,94,41,24,4,0,0,2,0,0,0,2,59,0,0,3,155,3,0,18,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,16,1,3,0,44,59,22,0,33,0,3,69,0,0,3,2,0,0,10,29,62,1,0,0,15,5,11,6,176,58,39,0,0,13,0,0,7,0,10,17,0,0,0,0,84,15,0,10,47,0
48201520200,0,15,1,0,0,1,0,0,0,0,52,0,1,0,24,4,0,0,1,81,0,0,3,35,0,0,34,0,2,0,0,0,0,0,0,0,1,31,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,96,35,41,2,0,0,4,0,0,0,3,15,0,2,6,10,0,0,12,1,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,8,1,3,0,28,17,5,0,15,0,1,69,1,0,0,3,0,0,6,21,54,0,0,0,3,8,6,0,47,12,21,0,0,1,1,0,7,0,13,8,0,0,0,0,139,19,0,7,64,0
48201520300,0,15,3,0,0,2,0,0,0,0,19,0,0,0,49,17,0,0,0,87,0,1,1,35,0,0,56,1,0,0,2,0,0,0,0,1,4,15,28,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,9,30,0,0,0,0,1,24,0,0,1,0,0,0,0,0,2,2,0,91,123,59,13,0,0,0,16,0,0,2,7,105,0,1,2,108,3,1,13,3,0,0,0,0,0,0,2,52,0,0,0,0,1,0,0,13,0,1,0,19,105,9,0,49,3,6,79,0,0,3,1,1,0,12,22,65,0,0,1,0,5,7,2,23,10,30,0,0,26,0,0,8,0,16,21,0,0,0,0,112,27,0,11,49,1
48201520400,1,9,3,0,0,6,0,0,0,0,142,1,0,0,52,9,0,0,2,72,0,0,2,20,0,0,68,2,0,0,31,0,0,0,0,0,0,8,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,45,98,0,0,0,0,0,49,0,0,0,1,0,0,0,0,1,0,0,90,79,42,25,0,0,0,33,0,0,1,0,30,0,4,11,51,3,0,30,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,11,0,1,0,14,19,11,0,19,0,7,107,0,0,0,1,0,0,8,24,55,0,0,1,1,7,15,1,143,19,46,0,0,24,0,0,6,0,5,38,0,0,0,0,78,11,0,11,65,0
48201520500,0,17,4,0,0,15,2,2,0,0,73,0,4,0,62,8,0,0,1,138,0,2,4,84,0,0,81,6,0,0,7,0,2,0,0,0,2,36,3,5,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,11,38,56,0,0,0,0,2,38,0,0,3,2,1,0,0,0,2,0,0,259,198,167,28,1,1,0,34,0,0,3,3,45,0,1,2,92,7,0,54,2,0,0,0,0,0,0,0,61,1,2,0,0,0,0,1,47,1,0,0,19,36,12,0,35,0,7,206,0,0,0,6,1,0,18,105,153,0,0,2,9,12,6,1,281,61,84,1,0,57,1,0,15,0,27,17,1,0,0,0,274,22,0,14,112,1
48201520601,0,4,4,0,0,1,2,2,0,0,74,0,0,0,18,3,0,0,1,38,0,1,0,18,0,0,29,5,0,0,3,0,0,0,0,0,0,23,6,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,41,26,0,1,0,0,1,15,0,0,10,1,0,1,0,0,0,0,0,18,46,19,6,0,0,0,60,0,0,0,0,7,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,1,0,13,6,12,0,12,0,0,42,0,0,0,0,0,0,2,14,26,0,0,0,0,1,2,0,70,9,12,0,0,6,0,0,9,0,17,29,0,0,0,0,86,16,0,3,50,0
48201520602,0,8,0,0,0,5,0,0,1,0,69,0,0,0,27,3,0,0,2,119,0,0,1,38,1,0,9,0,0,0,10,0,0,0,0,0,0,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,47,0,0,0,0,1,23,0,0,0,1,0,0,0,0,3,0,0,78,111,42,27,0,0,0,78,0,0,1,0,15,0,0,0,54,2,0,6,1,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,7,1,0,0,25,12,3,1,20,0,2,159,0,0,0,0,0,0,7,9,42,0,0,3,0,4,1,0,23,4,16,0,0,4,0,0,16,1,18,14,0,0,0,0,116,29,0,12,28,0
48201520700,1,18,5,0,1,0,0,0,0,0,83,0,0,0,53,18,0,0,0,82,0,0,1,38,0,0,58,2,0,0,5,0,0,0,0,1,1,11,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,154,134,114,33,1,0,0,2,0,0,0,4,64,0,0,3,63,1,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,11,0,1,0,58,66,8,0,65,0,3,76,0,0,0,1,0,0,6,43,55,0,0,1,0,2,10,0,35,11,39,0,0,6,0,0,8,0,11,14,0,0,0,0,138,23,0,3,58,2
